Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Bathrooms,SF
1566,914467050,60,RL,69.05520046484602,11050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,910.0,GasA,Ex,Y,SBrkr,0,1820,3,1,Gd,8,Typ,1,TA,Attchd,Unf,3.0,816.0,TA,TA,Y,318,32,0,0,0,0,NA,NA,NA,0,9,2008,WD ,213000,3.0,2730.0
1439,907187030,60,RL,57.0,8924,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,GasA,Ex,Y,SBrkr,0,1724,3,1,Gd,8,Typ,0,NA,Attchd,Fin,2.0,527.0,TA,TA,Y,120,155,0,0,0,0,NA,NA,NA,0,7,2008,WD ,188000,3.0,2604.0
2577,535177100,20,RL,69.05520046484602,9610,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,0.0,918.0,GasA,Ex,Y,FuseA,0,1336,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,488.0,TA,TA,Y,80,0,0,0,0,0,NA,NA,NA,0,12,2006,WD ,162000,2.0,2457.0
2241,910205130,50,RM,75.0,13710,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,GasA,TA,Y,FuseA,0,1558,4,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,282.0,TA,TA,Y,289,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,152000,2.0,2468.0
71,528477080,60,FV,100.0,12552,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,GasA,Ex,Y,SBrkr,0,1947,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2.0,678.0,TA,TA,Y,0,136,0,0,0,0,NA,GdWo,NA,0,5,2010,WD ,254900,3.0,2938.0
1143,531384030,60,RL,43.0,14565,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537.0,Unf,0.0,295.0,GasA,Ex,Y,SBrkr,0,1657,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,483.0,TA,TA,Y,144,74,0,0,0,0,NA,NA,Shed,2000,11,2008,WD ,189000,3.0,2489.0
1021,527302185,20,RL,56.0,18559,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,1206.0,Rec,186.0,656.0,GasA,TA,Y,SBrkr,0,2064,3,1,Gd,7,Typ,2,Fa,Attchd,Fin,2.0,550.0,TA,TA,Y,200,0,0,0,0,0,NA,NA,NA,0,8,2008,WD ,235000,3.0,4112.0
1416,905479110,190,RL,68.0,10880,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,GasW,TA,N,SBrkr,0,1164,3,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,Y,0,48,0,0,0,0,NA,NA,NA,0,8,2008,ConLD,125000,2.0,2328.0
35,527453150,120,RL,24.0,2280,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,836.0,GasA,Ex,Y,SBrkr,0,836,2,1,TA,4,Typ,0,NA,Attchd,Unf,1.0,308.0,TA,TA,Y,0,30,0,0,0,0,NA,NA,NA,0,6,2010,WD ,120000,1.0,1672.0
2904,923125030,20,A (agr),125.0,31250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,TA,Fa,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,FuseA,0,1600,3,1,TA,6,Mod,0,NA,Attchd,Unf,1.0,270.0,Fa,TA,N,0,0,135,0,0,0,NA,NA,NA,0,5,2006,WD ,81500,2.0,1600.0
2174,908127100,90,RL,81.0,11841,Grvl,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,0.0,GasA,TA,Y,SBrkr,0,816,3,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,32,0,0,0,0,NA,NA,NA,0,5,2007,WD ,118500,2.0,1632.0
522,528458160,20,FV,85.0,9187,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,645.0,GasA,Ex,Y,SBrkr,0,1766,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,478.0,TA,TA,Y,195,130,0,0,0,0,NA,NA,NA,0,10,2009,New,370878,4.0,3532.0
2211,909275030,90,RH,82.0,6270,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,717.0,GasA,TA,N,FuseA,0,2002,4,2,TA,8,Typ,0,NA,2Types,Unf,3.0,871.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2007,WD ,145000,2.0,3003.0
1539,909425010,50,RL,69.05520046484602,15660,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0.0,457.0,GasA,Ex,Y,SBrkr,0,1954,3,1,Gd,8,Typ,2,TA,Attchd,Unf,2.0,431.0,TA,TA,Y,0,119,150,0,0,0,NA,NA,NA,0,5,2008,WD ,311500,3.0,2752.0
2420,528228280,120,RL,43.0,3087,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,453.0,Unf,0.0,767.0,GasA,Ex,Y,SBrkr,0,1364,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,437.0,TA,TA,Y,100,16,0,0,0,0,NA,NA,NA,0,11,2006,New,210250,3.0,2584.0
2779,907192010,60,RL,95.0,13450,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,216.0,GasA,Ex,Y,SBrkr,0,1861,3,1,Gd,8,Typ,0,NA,BuiltIn,RFn,2.0,492.0,TA,TA,Y,146,91,0,0,0,0,NA,NA,NA,0,6,2006,WD ,200000,4.0,2777.0
953,914476020,90,RL,75.0,10125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,SBrkr,0,1734,4,2,Gd,8,Typ,0,NA,Attchd,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2009,COD,126000,2.0,1734.0
658,535377150,70,RL,80.0,8146,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,405.0,GasA,Gd,Y,SBrkr,0,1039,2,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,281.0,TA,TA,N,0,0,168,0,111,0,NA,NA,NA,0,5,2009,WD ,114000,1.0,1444.0
714,902301060,70,RM,60.0,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,677.0,GasA,TA,Y,SBrkr,0,1510,3,1,Gd,7,Typ,0,NA,Detchd,Unf,2.0,720.0,TA,TA,N,0,0,160,0,0,0,NA,NA,NA,0,6,2009,WD ,87500,2.0,2187.0
1637,527212060,60,RL,98.0,12328,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,986.0,Unf,0.0,163.0,GasA,Ex,Y,SBrkr,0,2541,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,729.0,TA,TA,Y,120,32,0,0,0,0,NA,NA,NA,0,7,2007,WD ,349265,5.0,3690.0
538,531369020,20,RL,76.0,10141,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,Rec,774.0,222.0,GasA,Ex,Y,SBrkr,0,1512,3,1,Gd,6,Typ,0,NA,Attchd,RFn,3.0,845.0,TA,TA,Y,210,36,0,0,0,0,NA,NA,NA,0,1,2009,WD ,203000,2.0,3024.0
546,531385020,20,RL,65.0,8529,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1434.0,GasA,Ex,Y,SBrkr,0,1434,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,527.0,TA,TA,Y,290,39,0,0,0,0,NA,NA,NA,0,4,2009,WD ,189000,2.0,2888.0
533,528490070,60,FV,65.0,8127,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,402.0,GasA,Ex,Y,SBrkr,0,1653,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,628.0,TA,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,3,2009,WD ,209000,4.0,2465.0
718,902327070,70,RM,70.0,8400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,0.0,Unf,0.0,917.0,GasA,Gd,Y,FuseA,0,2007,3,1,Ex,8,Typ,0,NA,Detchd,Unf,1.0,357.0,TA,TA,Y,0,235,0,0,0,0,NA,NA,NA,0,6,2009,WD ,160000,2.0,2924.0
1830,532479050,20,RL,44.0,10751,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,250.0,GasA,TA,Y,SBrkr,0,1037,2,1,TA,5,Typ,0,NA,Attchd,RFn,2.0,431.0,TA,TA,Y,136,47,0,0,0,0,NA,NA,NA,0,8,2007,WD ,129000,2.0,2074.0
2929,924100070,20,RL,77.0,10010,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1071.0,LwQ,123.0,195.0,GasA,Gd,Y,SBrkr,0,1389,2,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,418.0,TA,TA,Y,240,38,0,0,0,0,NA,NA,NA,0,4,2006,WD ,170000,2.0,2778.0
2207,909254140,30,RL,40.0,4280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,365.0,Unf,0.0,75.0,GasA,TA,N,SBrkr,0,694,2,1,Gd,4,Typ,1,Gd,Detchd,Unf,1.0,352.0,Gd,TA,P,0,0,34,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,90350,1.0,1134.0
1417,905480150,50,RL,60.0,9600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,572.0,Grav,Fa,N,FuseF,0,1096,2,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,8,128,0,0,0,NA,NA,NA,0,4,2008,WD ,79000,1.0,1668.0
2787,907203040,20,RL,70.0,9800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894.0,Unf,0.0,0.0,GasA,TA,Y,SBrkr,0,894,3,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,552.0,TA,TA,Y,256,0,0,0,0,0,NA,GdWo,NA,0,7,2006,WD ,149900,2.0,1788.0
1037,527403360,20,RL,63.0,7560,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,119.0,ALQ,613.0,132.0,GasA,TA,Y,SBrkr,0,864,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,123000,2.0,1728.0
2659,902305090,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,GasW,Fa,N,SBrkr,0,1774,4,2,TA,8,Min2,0,NA,2Types,Unf,3.0,779.0,Fa,Fa,N,0,0,90,0,0,0,NA,NA,NA,0,5,2006,WD ,87000,3.0,2869.0
1567,914475020,80,RL,76.0,9880,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,Unf,0.0,574.0,GasA,TA,Y,SBrkr,0,1118,3,1,TA,6,Typ,1,Po,Attchd,Fin,1.0,358.0,TA,TA,Y,203,0,0,0,0,576,Gd,GdPrv,NA,0,7,2008,WD ,171000,2.0,2214.0
1225,534477080,50,RL,80.0,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280.0,Unf,0.0,752.0,GasA,TA,Y,FuseA,0,1252,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,96,0,0,0,NA,NA,NA,0,4,2008,WD ,119000,1.0,2284.0
685,535453200,20,RL,70.0,7931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,Unf,0.0,0.0,GasA,TA,Y,SBrkr,0,1148,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,672.0,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,7,2009,WD ,132500,2.0,2296.0
1358,903427090,70,RM,69.05520046484602,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,GasA,Fa,Y,SBrkr,0,1666,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,228.0,TA,TA,Y,192,63,0,0,0,0,NA,MnPrv,NA,0,6,2008,WD ,161000,1.0,2254.0
1461,907255030,60,RL,69.05520046484602,9720,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,163.0,GasA,Ex,Y,SBrkr,0,1947,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,3.0,725.0,TA,TA,Y,168,116,0,0,0,0,NA,NA,NA,0,1,2008,WD ,274000,4.0,3304.0
221,905104210,20,RL,70.0,8521,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842.0,Unf,0.0,70.0,GasA,TA,Y,SBrkr,0,912,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,5,2010,WD ,125000,1.0,1824.0
2187,908225310,90,RL,52.0,8741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1195.0,GasA,TA,N,SBrkr,0,1195,4,2,TA,8,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,118,0,0,0,0,0,NA,GdWo,NA,0,7,2007,WD ,98500,2.0,2390.0
2504,533128090,20,RL,89.0,12461,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456.0,Unf,0.0,168.0,GasA,Ex,Y,SBrkr,0,1624,2,1,Gd,5,Typ,1,Fa,Attchd,RFn,3.0,757.0,TA,TA,Y,0,114,192,0,0,0,NA,GdPrv,NA,0,7,2006,WD ,262000,3.0,3248.0
855,907201280,20,RL,76.0,6950,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,710.0,BLQ,72.0,132.0,GasA,TA,Y,SBrkr,0,914,2,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,444.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD ,134900,2.0,1828.0
2258,916326040,20,RL,115.0,16905,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,GasA,Gd,Y,SBrkr,0,1328,2,1,TA,5,Typ,2,Gd,Attchd,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,0,NA,NA,NA,0,7,2007,WD ,170000,3.0,2678.0
2205,909254100,70,RL,53.0,7155,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,GasA,TA,Y,SBrkr,0,1461,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,225.0,TA,TA,N,0,0,116,0,0,0,NA,MnPrv,NA,0,7,2007,WD ,135000,1.0,2147.0
1158,533125080,60,RL,69.05520046484602,9205,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,704.0,Unf,0.0,226.0,GasA,Ex,Y,SBrkr,0,2683,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,2.0,473.0,TA,TA,Y,237,251,0,0,196,0,NA,NA,NA,0,6,2008,WD ,290000,4.0,3613.0
1741,528222090,20,RL,64.0,7697,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,GasA,Ex,Y,SBrkr,0,1258,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2007,New,173500,2.0,2504.0
2735,905426100,20,RL,78.0,7800,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0.0,293.0,GasA,Ex,Y,SBrkr,0,2008,3,1,Ex,8,Typ,0,NA,Attchd,Unf,1.0,230.0,TA,TA,Y,103,0,0,0,0,0,NA,NA,NA,0,8,2006,WD ,225000,4.0,2904.0
1888,534278150,20,RL,69.05520046484602,14357,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311.0,LwQ,167.0,386.0,GasA,TA,Y,SBrkr,0,1187,2,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,128,0,0,0,0,0,NA,NA,NA,0,8,2007,CWD,140500,2.0,2051.0
2121,907125120,20,RL,65.0,8775,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,495.0,GasA,Gd,Y,SBrkr,0,990,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,0,0,NA,NA,NA,0,4,2007,WD ,126000,1.0,1980.0
1176,533236060,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,612.0,Unf,0.0,348.0,GasA,Ex,Y,SBrkr,0,1586,3,1,Gd,7,Typ,0,NA,Detchd,Unf,2.0,480.0,TA,TA,Y,169,0,0,0,0,0,NA,NA,NA,0,12,2008,WD ,170000,4.0,2546.0
2773,907135230,20,RL,43.0,13568,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,Unf,0.0,274.0,GasA,Ex,Y,SBrkr,0,990,3,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,576.0,TA,TA,Y,224,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,156000,2.0,1980.0
2619,535426195,20,RL,47.0,16321,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,GasA,TA,Y,SBrkr,0,1600,2,1,TA,6,Typ,2,Gd,Attchd,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,0,0,NA,NA,NA,0,12,2006,WD ,207500,2.0,3084.0
1796,528458080,60,FV,72.0,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,Unf,0.0,546.0,GasA,Ex,Y,SBrkr,0,1792,3,1,Gd,8,Typ,0,NA,Attchd,Fin,2.0,590.0,TA,TA,Y,184,96,0,0,0,0,NA,NA,NA,0,11,2007,New,255000,3.0,2688.0
